Household_ID;AffectsTimePoint;Group;Timestamp;kWh_received_Total;kWh_received_HeatPump;kWh_received_Other
5657284;unknown;control;2021-03-18 07:00:00+00:00;0.392;0.248;0.144
5657284;unknown;control;2021-03-18 07:15:00+00:00;0.25;0.127;0.123
5657284;unknown;control;2021-03-18 07:30:00+00:00;1.003;0.896;0.107
5657284;unknown;control;2021-03-18 07:45:00+00:00;0.191;0.008;0.183
5657284;unknown;control;2021-03-18 08:00:00+00:00;0.808;0.689;0.119
5657284;unknown;control;2021-03-18 08:15:00+00:00;0.385;0.278;0.107
5657284;unknown;control;2021-03-18 08:30:00+00:00;0.348;0.045;0.303
5657284;unknown;control;2021-03-18 08:45:00+00:00;1.485;0.921;0.564
5657284;unknown;control;2021-03-18 09:00:00+00:00;0.56;0.008;0.552
5657284;unknown;control;2021-03-18 09:15:00+00:00;1.19;0.603;0.587
5657284;unknown;control;2021-03-18 09:30:00+00:00;1.269;0.371;0.898
5657284;unknown;control;2021-03-18 09:45:00+00:00;1.417;0.022;1.395
5657284;unknown;control;2021-03-18 10:00:00+00:00;2.128;0.838;1.29
5657284;unknown;control;2021-03-18 10:15:00+00:00;1.273;0.008;1.265
5657284;unknown;control;2021-03-18 10:30:00+00:00;2.008;0.678;1.33
5657284;unknown;control;2021-03-18 10:45:00+00:00;1.093;0.243;0.85
5657284;unknown;control;2021-03-18 11:00:00+00:00;0.459;0.124;0.335
5657284;unknown;control;2021-03-18 11:15:00+00:00;0.983;0.776;0.207
5657284;unknown;control;2021-03-18 11:30:00+00:00;0.232;0.008;0.224
5657284;unknown;control;2021-03-18 11:45:00+00:00;0.962;0.765;0.197
5657284;unknown;control;2021-03-18 12:00:00+00:00;0.31;0.146;0.164
5657284;unknown;control;2021-03-18 12:15:00+00:00;0.286;0.201;0.085
5657284;unknown;control;2021-03-18 12:30:00+00:00;1.239;0.647;0.592
5657284;unknown;control;2021-03-18 12:45:00+00:00;1.393;0.008;1.385
5657284;unknown;control;2021-03-18 13:00:00+00:00;2.083;0.841;1.242
5657284;unknown;control;2021-03-18 13:15:00+00:00;1.243;0.018;1.225
5657284;unknown;control;2021-03-18 13:30:00+00:00;1.695;0.438;1.257
5657284;unknown;control;2021-03-18 13:45:00+00:00;1.664;0.424;1.24
5657284;unknown;control;2021-03-18 14:00:00+00:00;1.268;0.021;1.247
5657284;unknown;control;2021-03-18 14:15:00+00:00;1.054;0.849;0.205
5657284;unknown;control;2021-03-18 14:30:00+00:00;0.142;0.008;0.134
5657284;unknown;control;2021-03-18 14:45:00+00:00;0.799;0.685;0.114
5657284;unknown;control;2021-03-18 15:00:00+00:00;0.327;0.214;0.113
5657284;unknown;control;2021-03-18 15:15:00+00:00;0.23;0.125;0.105
5657284;unknown;control;2021-03-18 15:30:00+00:00;0.893;0.736;0.157
5657284;unknown;control;2021-03-18 15:45:00+00:00;0.155;0.008;0.147
5657284;unknown;control;2021-03-18 16:00:00+00:00;0.99;0.84;0.15
5657284;unknown;control;2021-03-18 16:15:00+00:00;0.207;0.039;0.168
5657284;unknown;control;2021-03-18 16:30:00+00:00;0.47;0.28;0.19
5657284;unknown;control;2021-03-18 16:45:00+00:00;0.758;0.619;0.139
5657284;unknown;control;2021-03-18 17:00:00+00:00;0.184;0.008;0.176
5657284;unknown;control;2021-03-18 17:15:00+00:00;1.132;0.926;0.206
5657284;unknown;control;2021-03-18 17:30:00+00:00;0.252;0.04;0.212
5657284;unknown;control;2021-03-18 17:45:00+00:00;0.863;0.279;0.584
5657284;unknown;control;2021-03-18 18:00:00+00:00;1.279;0.701;0.578
5657284;unknown;control;2021-03-18 18:15:00+00:00;0.952;0.008;0.944
5657284;unknown;control;2021-03-18 18:30:00+00:00;1.945;0.852;1.093
5657284;unknown;control;2021-03-18 18:45:00+00:00;0.62;0.245;0.375
5657284;unknown;control;2021-03-18 19:00:00+00:00;0.545;0.125;0.42
5657284;unknown;control;2021-03-18 19:15:00+00:00;1.346;0.953;0.393
5657284;unknown;control;2021-03-18 19:30:00+00:00;0.273;0.007;0.266
5657284;unknown;control;2021-03-18 19:45:00+00:00;0.843;0.6;0.243
5657284;unknown;control;2021-03-18 20:00:00+00:00;0.798;0.552;0.246
5657284;unknown;control;2021-03-18 20:15:00+00:00;0.255;0.008;0.247
5657284;unknown;control;2021-03-18 20:30:00+00:00;1.355;1.017;0.338
5657284;unknown;control;2021-03-18 20:45:00+00:00;0.48;0.128;0.352
5657284;unknown;control;2021-03-18 21:00:00+00:00;0.473;0.207;0.266
5657284;unknown;control;2021-03-18 21:15:00+00:00;0.827;0.556;0.271
5657284;unknown;control;2021-03-18 21:30:00+00:00;0.452;0.008;0.444
5657284;unknown;control;2021-03-18 21:45:00+00:00;1.276;0.859;0.417
5657284;unknown;control;2021-03-18 22:00:00+00:00;0.247;0.008;0.239
5657284;unknown;control;2021-03-18 22:15:00+00:00;0.708;0.515;0.193
5657284;unknown;control;2021-03-18 22:30:00+00:00;0.627;0.41;0.217
5657284;unknown;control;2021-03-18 22:45:00+00:00;1.983;0.023;1.96
5657284;unknown;control;2021-03-18 23:00:00+00:00;2.434;0.866;1.568
5657284;unknown;control;2021-03-18 23:15:00+00:00;1.656;0.008;1.648
5657284;unknown;control;2021-03-18 23:30:00+00:00;2.155;0.601;1.554
5657284;unknown;control;2021-03-18 23:45:00+00:00;1.825;0.32;1.505
5657284;unknown;control;2021-03-19 00:00:00+00:00;1.531;0.047;1.484
5657284;unknown;control;2021-03-19 00:15:00+00:00;2.353;0.854;1.499
5657284;unknown;control;2021-03-19 00:30:00+00:00;1.563;0.01;1.553
5657284;unknown;control;2021-03-19 00:45:00+00:00;2.181;0.7;1.481
5657284;unknown;control;2021-03-19 01:00:00+00:00;1.758;0.279;1.479
5657284;unknown;control;2021-03-19 01:15:00+00:00;1.547;0.049;1.498
5657284;unknown;control;2021-03-19 01:30:00+00:00;2.71;1.223;1.487
5657284;unknown;control;2021-03-19 01:45:00+00:00;1.721;0.177;1.544
5657284;unknown;control;2021-03-19 02:00:00+00:00;1.723;0.205;1.518
5657284;unknown;control;2021-03-19 02:15:00+00:00;2.72;1.2;1.52
5657284;unknown;control;2021-03-19 02:30:00+00:00;0.891;0.029;0.862
5657284;unknown;control;2021-03-19 02:45:00+00:00;0.531;0.36;0.171
5657284;unknown;control;2021-03-19 03:00:00+00:00;1.195;0.976;0.219
5657284;unknown;control;2021-03-19 03:15:00+00:00;0.166;0.008;0.158
5657284;unknown;control;2021-03-19 03:30:00+00:00;0.781;0.605;0.176
5657284;unknown;control;2021-03-19 03:45:00+00:00;0.963;0.773;0.19
5657284;unknown;control;2021-03-19 04:00:00+00:00;0.174;0.007;0.167
5657284;unknown;control;2021-03-19 04:15:00+00:00;1.826;0.853;0.973
5657284;unknown;control;2021-03-19 04:30:00+00:00;1.875;0.538;1.337
5657284;unknown;control;2021-03-19 04:45:00+00:00;0.638;0.008;0.63
5657284;unknown;control;2021-03-19 05:00:00+00:00;2.092;1.025;1.067
5657284;unknown;control;2021-03-19 05:15:00+00:00;1.482;0.409;1.073
5657284;unknown;control;2021-03-19 05:30:00+00:00;1.106;0.021;1.085
5657284;unknown;control;2021-03-19 05:45:00+00:00;1.833;1.18;0.653
5657284;unknown;control;2021-03-19 06:00:00+00:00;0.372;0.158;0.214
5657284;unknown;control;2021-03-19 06:15:00+00:00;0.328;0.201;0.127
5657284;unknown;control;2021-03-19 06:30:00+00:00;0.951;0.78;0.171
5657284;unknown;control;2021-03-19 06:45:00+00:00;0.208;0.008;0.2
5657284;unknown;control;2021-03-19 07:00:00+00:00;0.884;0.767;0.117
5657284;unknown;control;2021-03-19 07:15:00+00:00;0.331;0.215;0.116
5657284;unknown;control;2021-03-19 07:30:00+00:00;0.22;0.121;0.099
5657284;unknown;control;2021-03-19 07:45:00+00:00;1.087;0.95;0.137
5657284;unknown;control;2021-03-19 08:00:00+00:00;0.109;0.008;0.101
5657284;unknown;control;2021-03-19 08:15:00+00:00;0.719;0.602;0.117
5657284;unknown;control;2021-03-19 08:30:00+00:00;0.551;0.432;0.119
5657284;unknown;control;2021-03-19 08:45:00+00:00;0.136;0.023;0.113
5657284;unknown;control;2021-03-19 09:00:00+00:00;1.049;0.928;0.121
5657284;unknown;control;2021-03-19 09:15:00+00:00;0.094;0.008;0.086
5657284;unknown;control;2021-03-19 09:30:00+00:00;0.691;0.603;0.088
5657284;unknown;control;2021-03-19 09:45:00+00:00;0.405;0.312;0.093
5657284;unknown;control;2021-03-19 10:00:00+00:00;0.158;0.051;0.107
5657284;unknown;control;2021-03-19 10:15:00+00:00;0.995;0.889;0.106
5657284;unknown;control;2021-03-19 10:30:00+00:00;0.112;0.008;0.104
5657284;unknown;control;2021-03-19 10:45:00+00:00;1.167;0.682;0.485
5657284;unknown;control;2021-03-19 11:00:00+00:00;0.425;0.145;0.28
5657284;unknown;control;2021-03-19 11:15:00+00:00;0.33;0.202;0.128
5657284;unknown;control;2021-03-19 11:30:00+00:00;0.792;0.638;0.154
5657284;unknown;control;2021-03-19 11:45:00+00:00;0.138;0.008;0.13
5657284;unknown;control;2021-03-19 12:00:00+00:00;0.915;0.794;0.121
5657284;unknown;control;2021-03-19 12:15:00+00:00;0.106;0.008;0.098
5657284;unknown;control;2021-03-19 12:30:00+00:00;0.518;0.441;0.077
5657284;unknown;control;2021-03-19 12:45:00+00:00;0.394;0.305;0.089
5657284;unknown;control;2021-03-19 13:00:00+00:00;0.142;0.046;0.096
5657284;unknown;control;2021-03-19 13:15:00+00:00;0.835;0.686;0.149
5657284;unknown;control;2021-03-19 13:30:00+00:00;0.185;0.008;0.177
5657284;unknown;control;2021-03-19 13:45:00+00:00;0.774;0.66;0.114
5657284;unknown;control;2021-03-19 14:00:00+00:00;0.092;0.008;0.084
5657284;unknown;control;2021-03-19 14:15:00+00:00;0.6;0.517;0.083
5657284;unknown;control;2021-03-19 14:30:00+00:00;0.366;0.268;0.098
5657284;unknown;control;2021-03-19 14:45:00+00:00;0.227;0.126;0.101
5657284;unknown;control;2021-03-19 15:00:00+00:00;0.703;0.577;0.126
5657284;unknown;control;2021-03-19 15:15:00+00:00;0.161;0.009;0.152
5657284;unknown;control;2021-03-19 15:30:00+00:00;0.94;0.774;0.166
5657284;unknown;control;2021-03-19 15:45:00+00:00;0.148;0.007;0.141
5657284;unknown;control;2021-03-19 16:00:00+00:00;0.839;0.602;0.237
5657284;unknown;control;2021-03-19 16:15:00+00:00;0.378;0.23;0.148
5657284;unknown;control;2021-03-19 16:30:00+00:00;0.238;0.122;0.116
5657284;unknown;control;2021-03-19 16:45:00+00:00;0.857;0.748;0.109
5657284;unknown;control;2021-03-19 17:00:00+00:00;0.121;0.008;0.113
5657284;unknown;control;2021-03-19 17:15:00+00:00;0.952;0.833;0.119
5657284;unknown;control;2021-03-19 17:30:00+00:00;0.154;0.036;0.118
5657284;unknown;control;2021-03-19 17:45:00+00:00;0.473;0.354;0.119
5657284;unknown;control;2021-03-19 18:00:00+00:00;0.746;0.598;0.148
5657284;unknown;control;2021-03-19 18:15:00+00:00;0.351;0.008;0.343
5657284;unknown;control;2021-03-19 18:30:00+00:00;1.676;0.92;0.756
5657284;unknown;control;2021-03-19 18:45:00+00:00;0.53;0.015;0.515
5657284;unknown;control;2021-03-19 19:00:00+00:00;1.05;0.439;0.611
5657284;unknown;control;2021-03-19 19:15:00+00:00;1.086;0.536;0.55
5657284;unknown;control;2021-03-19 19:30:00+00:00;0.307;0.008;0.299
5657284;unknown;control;2021-03-19 19:45:00+00:00;1.203;0.914;0.289
5657284;unknown;control;2021-03-19 20:00:00+00:00;0.335;0.017;0.318
5657284;unknown;control;2021-03-19 20:15:00+00:00;0.738;0.442;0.296
5657284;unknown;control;2021-03-19 20:30:00+00:00;0.878;0.549;0.329
5657284;unknown;control;2021-03-19 20:45:00+00:00;0.385;0.008;0.377
5657284;unknown;control;2021-03-19 21:00:00+00:00;0.958;0.653;0.305
5657284;unknown;control;2021-03-19 21:15:00+00:00;0.298;0.008;0.29
5657284;unknown;control;2021-03-19 21:30:00+00:00;0.861;0.68;0.181
5657284;unknown;control;2021-03-19 21:45:00+00:00;0.225;0.064;0.161
5657284;unknown;control;2021-03-19 22:00:00+00:00;0.489;0.282;0.207
5657284;unknown;control;2021-03-19 22:15:00+00:00;0.693;0.496;0.197
5657284;unknown;control;2021-03-19 22:30:00+00:00;0.189;0.009;0.18
5657284;unknown;control;2021-03-19 22:45:00+00:00;2.207;0.749;1.458
5657284;unknown;control;2021-03-19 23:00:00+00:00;1.525;0.036;1.489
5657284;unknown;control;2021-03-19 23:15:00+00:00;2.191;0.679;1.512
5657284;unknown;control;2021-03-19 23:30:00+00:00;1.59;0.1;1.49
5657284;unknown;control;2021-03-19 23:45:00+00:00;1.841;0.275;1.566
5657284;unknown;control;2021-03-20 00:00:00+00:00;2.087;0.546;1.541
5657284;unknown;control;2021-03-20 00:15:00+00:00;1.548;0.008;1.54
5657284;unknown;control;2021-03-20 00:30:00+00:00;2.382;0.842;1.54
5657284;unknown;control;2021-03-20 00:45:00+00:00;1.537;0.008;1.529
5657284;unknown;control;2021-03-20 01:00:00+00:00;2.028;0.519;1.509
5657284;unknown;control;2021-03-20 01:15:00+00:00;1.911;0.379;1.532
5657284;unknown;control;2021-03-20 01:30:00+00:00;1.523;0.022;1.501
5657284;unknown;control;2021-03-20 01:45:00+00:00;2.672;1.163;1.509
5657284;unknown;control;2021-03-20 02:00:00+00:00;1.019;0.155;0.864
5657284;unknown;control;2021-03-20 02:15:00+00:00;0.364;0.198;0.166
5657284;unknown;control;2021-03-20 02:30:00+00:00;1.331;1.142;0.189
5657284;unknown;control;2021-03-20 02:45:00+00:00;0.161;0.015;0.146
5657284;unknown;control;2021-03-20 03:00:00+00:00;0.599;0.444;0.155
5657284;unknown;control;2021-03-20 03:15:00+00:00;1.03;0.887;0.143
5657284;unknown;control;2021-03-20 03:30:00+00:00;0.169;0.008;0.161
5657284;unknown;control;2021-03-20 03:45:00+00:00;1.818;0.682;1.136
5657284;unknown;control;2021-03-20 04:00:00+00:00;1.737;0.646;1.091
5657284;unknown;control;2021-03-20 04:15:00+00:00;0.152;0.008;0.144
5657284;unknown;control;2021-03-20 04:30:00+00:00;1.104;0.94;0.164
5657284;unknown;control;2021-03-20 04:45:00+00:00;0.647;0.457;0.19
5657284;unknown;control;2021-03-20 05:00:00+00:00;0.209;0.038;0.171
5657284;unknown;control;2021-03-20 05:15:00+00:00;1.27;1.111;0.159
5657284;unknown;control;2021-03-20 05:30:00+00:00;0.384;0.206;0.178
5657284;unknown;control;2021-03-20 05:45:00+00:00;0.262;0.122;0.14
5657284;unknown;control;2021-03-20 06:00:00+00:00;1.289;1.163;0.126
5657284;unknown;control;2021-03-20 06:15:00+00:00;0.129;0.019;0.11
5657284;unknown;control;2021-03-20 06:30:00+00:00;0.558;0.444;0.114
5657284;unknown;control;2021-03-20 06:45:00+00:00;0.933;0.823;0.11
5657284;unknown;control;2021-03-20 07:00:00+00:00;0.12;0.008;0.112
5657284;unknown;control;2021-03-20 07:15:00+00:00;0.997;0.778;0.219
5657284;unknown;control;2021-03-20 07:30:00+00:00;0.658;0.439;0.219
5657284;unknown;control;2021-03-20 07:45:00+00:00;0.195;0.023;0.172
5657284;unknown;control;2021-03-20 08:00:00+00:00;1.333;1.159;0.174
5657284;unknown;control;2021-03-20 08:15:00+00:00;0.207;0.034;0.173
5657284;unknown;control;2021-03-20 08:30:00+00:00;0.509;0.361;0.148
5657284;unknown;control;2021-03-20 08:45:00+00:00;0.97;0.784;0.186
5657284;unknown;control;2021-03-20 09:00:00+00:00;0.117;0.008;0.109
5657284;unknown;control;2021-03-20 09:15:00+00:00;0.862;0.774;0.088
5657284;unknown;control;2021-03-20 09:30:00+00:00;0.462;0.352;0.11
5657284;unknown;control;2021-03-20 09:45:00+00:00;0.158;0.045;0.113
5657284;unknown;control;2021-03-20 10:00:00+00:00;1.157;1.051;0.106
5657284;unknown;control;2021-03-20 10:15:00+00:00;0.541;0.007;0.534
5657284;unknown;control;2021-03-20 10:30:00+00:00;0.848;0.526;0.322
5657284;unknown;control;2021-03-20 10:45:00+00:00;0.853;0.498;0.355
5657284;unknown;control;2021-03-20 11:00:00+00:00;0.356;0.009;0.347
5657284;unknown;control;2021-03-20 11:15:00+00:00;1.286;0.982;0.304
5657284;unknown;control;2021-03-20 11:30:00+00:00;0.172;0.011;0.161
5657284;unknown;control;2021-03-20 11:45:00+00:00;0.547;0.445;0.102
5657284;unknown;control;2021-03-20 12:00:00+00:00;0.781;0.606;0.175
5657284;unknown;control;2021-03-20 12:15:00+00:00;0.2;0.008;0.192
5657284;unknown;control;2021-03-20 12:30:00+00:00;1.075;0.927;0.148
5657284;unknown;control;2021-03-20 12:45:00+00:00;0.222;0.038;0.184
5657284;unknown;control;2021-03-20 13:00:00+00:00;0.442;0.283;0.159
5657284;unknown;control;2021-03-20 13:15:00+00:00;0.819;0.661;0.158
5657284;unknown;control;2021-03-20 13:30:00+00:00;0.184;0.008;0.176
5657284;unknown;control;2021-03-20 13:45:00+00:00;0.99;0.866;0.124
5657284;unknown;control;2021-03-20 14:00:00+00:00;0.117;0.022;0.095
5657284;unknown;control;2021-03-20 14:15:00+00:00;0.459;0.36;0.099
5657284;unknown;control;2021-03-20 14:30:00+00:00;0.613;0.503;0.11
5657284;unknown;control;2021-03-20 14:45:00+00:00;0.124;0.01;0.114
5657284;unknown;control;2021-03-20 15:00:00+00:00;0.941;0.832;0.109
5657284;unknown;control;2021-03-20 15:15:00+00:00;0.216;0.008;0.208
5657284;unknown;control;2021-03-20 15:30:00+00:00;0.725;0.599;0.126
5657284;unknown;control;2021-03-20 15:45:00+00:00;0.365;0.284;0.081
5657284;unknown;control;2021-03-20 16:00:00+00:00;0.173;0.049;0.124
5657284;unknown;control;2021-03-20 16:15:00+00:00;0.995;0.837;0.158
5657284;unknown;control;2021-03-20 16:30:00+00:00;0.077;0.008;0.069
5657284;unknown;control;2021-03-20 16:45:00+00:00;0.775;0.687;0.088
5657284;unknown;control;2021-03-20 17:00:00+00:00;0.344;0.221;0.123
5657284;unknown;control;2021-03-20 17:15:00+00:00;0.281;0.118;0.163
5657284;unknown;control;2021-03-20 17:30:00+00:00;0.988;0.826;0.162
5657284;unknown;control;2021-03-20 17:45:00+00:00;0.222;0.008;0.214
5657284;unknown;control;2021-03-20 18:00:00+00:00;0.935;0.763;0.172
5657284;unknown;control;2021-03-20 18:15:00+00:00;0.468;0.245;0.223
5657284;unknown;control;2021-03-20 18:30:00+00:00;0.535;0.148;0.387
5657284;unknown;control;2021-03-20 18:45:00+00:00;1.369;0.888;0.481
5657284;unknown;control;2021-03-20 19:00:00+00:00;1.067;0.008;1.059
5657284;unknown;control;2021-03-20 19:15:00+00:00;1.133;0.69;0.443
5657284;unknown;control;2021-03-20 19:30:00+00:00;0.643;0.362;0.281
5657284;unknown;control;2021-03-20 19:45:00+00:00;0.27;0.022;0.248
5657284;unknown;control;2021-03-20 20:00:00+00:00;1.255;1.023;0.232
5657284;unknown;control;2021-03-20 20:15:00+00:00;0.239;0.008;0.231
5657284;unknown;control;2021-03-20 20:30:00+00:00;0.75;0.527;0.223
5657284;unknown;control;2021-03-20 20:45:00+00:00;0.738;0.516;0.222
5657284;unknown;control;2021-03-20 21:00:00+00:00;0.217;0.009;0.208
5657284;unknown;control;2021-03-20 21:15:00+00:00;0.89;0.687;0.203
5657284;unknown;control;2021-03-20 21:30:00+00:00;0.226;0.008;0.218
5657284;unknown;control;2021-03-20 21:45:00+00:00;0.977;0.755;0.222
5657284;unknown;control;2021-03-20 22:00:00+00:00;0.295;0.036;0.259
5657284;unknown;control;2021-03-20 22:15:00+00:00;0.606;0.36;0.246
5657284;unknown;control;2021-03-20 22:30:00+00:00;0.78;0.445;0.335
5657284;unknown;control;2021-03-20 22:45:00+00:00;1.594;0.011;1.583
5657284;unknown;control;2021-03-20 23:00:00+00:00;2.341;0.827;1.514
5657284;unknown;control;2021-03-20 23:15:00+00:00;1.565;0.008;1.557
5657284;unknown;control;2021-03-20 23:30:00+00:00;2.655;0.606;2.049
5657284;unknown;control;2021-03-20 23:45:00+00:00;1.756;0.215;1.541
5657284;unknown;control;2021-03-21 00:00:00+00:00;1.656;0.124;1.532
5657284;unknown;control;2021-03-21 00:15:00+00:00;2.336;0.764;1.572
5657284;unknown;control;2021-03-21 00:30:00+00:00;1.649;0.018;1.631
5657284;unknown;control;2021-03-21 00:45:00+00:00;2.757;0.769;1.988
5657284;unknown;control;2021-03-21 01:00:00+00:00;1.61;0.105;1.505
5657284;unknown;control;2021-03-21 01:15:00+00:00;1.68;0.201;1.479
5657284;unknown;control;2021-03-21 01:30:00+00:00;2.635;1.165;1.47
5657284;unknown;control;2021-03-21 01:45:00+00:00;1.523;0.021;1.502
5657284;unknown;control;2021-03-21 02:00:00+00:00;1.209;0.363;0.846
5657284;unknown;control;2021-03-21 02:15:00+00:00;1.035;0.841;0.194
5657284;unknown;control;2021-03-21 02:30:00+00:00;0.192;0.008;0.184
5657284;unknown;control;2021-03-21 02:45:00+00:00;0.919;0.775;0.144
5657284;unknown;control;2021-03-21 03:00:00+00:00;0.564;0.416;0.148
5657284;unknown;control;2021-03-21 03:15:00+00:00;0.176;0.023;0.153
5657284;unknown;control;2021-03-21 03:30:00+00:00;1.329;1.176;0.153
5657284;unknown;control;2021-03-21 03:45:00+00:00;1.013;0.047;0.966
5657284;unknown;control;2021-03-21 04:00:00+00:00;1.631;0.286;1.345
5657284;unknown;control;2021-03-21 04:15:00+00:00;1.014;0.845;0.169
5657284;unknown;control;2021-03-21 04:30:00+00:00;0.206;0.008;0.198
5657284;unknown;control;2021-03-21 04:45:00+00:00;0.942;0.774;0.168
5657284;unknown;control;2021-03-21 05:00:00+00:00;0.588;0.441;0.147
5657284;unknown;control;2021-03-21 05:15:00+00:00;0.177;0.023;0.154
5657284;unknown;control;2021-03-21 05:30:00+00:00;1.266;1.092;0.174
5657284;unknown;control;2021-03-21 05:45:00+00:00;0.194;0.019;0.175
5657284;unknown;control;2021-03-21 06:00:00+00:00;0.587;0.449;0.138
5657284;unknown;control;2021-03-21 06:15:00+00:00;0.816;0.703;0.113
5657284;unknown;control;2021-03-21 06:30:00+00:00;0.143;0.019;0.124
5657284;unknown;control;2021-03-21 06:45:00+00:00;0.952;0.858;0.094
5657284;unknown;control;2021-03-21 07:00:00+00:00;0.423;0.305;0.118
5657284;unknown;control;2021-03-21 07:15:00+00:00;0.174;0.054;0.12
5657284;unknown;control;2021-03-21 07:30:00+00:00;1.141;1.038;0.103
5657284;unknown;control;2021-03-21 07:45:00+00:00;0.112;0.008;0.104
5657284;unknown;control;2021-03-21 08:00:00+00:00;0.849;0.527;0.322
5657284;unknown;control;2021-03-21 08:15:00+00:00;0.75;0.499;0.251
5657284;unknown;control;2021-03-21 08:30:00+00:00;0.177;0.01;0.167
5657284;unknown;control;2021-03-21 08:45:00+00:00;1.084;0.974;0.11
5657284;unknown;control;2021-03-21 09:00:00+00:00;0.104;0.008;0.096
5657284;unknown;control;2021-03-21 09:15:00+00:00;0.537;0.442;0.095
5657284;unknown;control;2021-03-21 09:30:00+00:00;0.604;0.501;0.103
5657284;unknown;control;2021-03-21 09:45:00+00:00;0.109;0.011;0.098
5657284;unknown;control;2021-03-21 10:00:00+00:00;1.038;0.898;0.14
5657284;unknown;control;2021-03-21 10:15:00+00:00;0.167;0.008;0.159
5657284;unknown;control;2021-03-21 10:30:00+00:00;0.637;0.525;0.112
5657284;unknown;control;2021-03-21 10:45:00+00:00;0.501;0.4;0.101
5657284;unknown;control;2021-03-21 11:00:00+00:00;0.115;0.022;0.093
5657284;unknown;control;2021-03-21 11:15:00+00:00;0.994;0.888;0.106
5657284;unknown;control;2021-03-21 11:30:00+00:00;0.139;0.008;0.131
5657284;unknown;control;2021-03-21 11:45:00+00:00;0.728;0.601;0.127
5657284;unknown;control;2021-03-21 12:00:00+00:00;0.435;0.322;0.113
5657284;unknown;control;2021-03-21 12:15:00+00:00;0.566;0.048;0.518
5657284;unknown;control;2021-03-21 12:30:00+00:00;1.262;0.859;0.403
5657284;unknown;control;2021-03-21 12:45:00+00:00;0.129;0.008;0.121
5657284;unknown;control;2021-03-21 13:00:00+00:00;0.838;0.69;0.148
5657284;unknown;control;2021-03-21 13:15:00+00:00;0.332;0.2;0.132
5657284;unknown;control;2021-03-21 13:30:00+00:00;0.271;0.127;0.144
5657284;unknown;control;2021-03-21 13:45:00+00:00;0.868;0.768;0.1
5657284;unknown;control;2021-03-21 14:00:00+00:00;0.116;0.008;0.108
5657284;unknown;control;2021-03-21 14:15:00+00:00;0.887;0.772;0.115
5657284;unknown;control;2021-03-21 14:30:00+00:00;0.263;0.088;0.175
5657284;unknown;control;2021-03-21 14:45:00+00:00;0.418;0.281;0.137
5657284;unknown;control;2021-03-21 15:00:00+00:00;0.707;0.598;0.109
5657284;unknown;control;2021-03-21 15:15:00+00:00;0.111;0.008;0.103
5657284;unknown;control;2021-03-21 15:30:00+00:00;0.916;0.815;0.101
5657284;unknown;control;2021-03-21 15:45:00+00:00;0.109;0.011;0.098
5657284;unknown;control;2021-03-21 16:00:00+00:00;0.548;0.442;0.106
5657284;unknown;control;2021-03-21 16:15:00+00:00;0.493;0.375;0.118
5657284;unknown;control;2021-03-21 16:30:00+00:00;0.137;0.024;0.113
5657284;unknown;control;2021-03-21 16:45:00+00:00;0.952;0.85;0.102
5657284;unknown;control;2021-03-21 17:00:00+00:00;0.152;0.008;0.144
5657284;unknown;control;2021-03-21 17:15:00+00:00;0.78;0.604;0.176
5657284;unknown;control;2021-03-21 17:30:00+00:00;0.434;0.284;0.15
5657284;unknown;control;2021-03-21 17:45:00+00:00;0.291;0.045;0.246
5657284;unknown;control;2021-03-21 18:00:00+00:00;1.086;0.843;0.243
5657284;unknown;control;2021-03-21 18:15:00+00:00;0.635;0.007;0.628
5657284;unknown;control;2021-03-21 18:30:00+00:00;1.221;0.681;0.54
5657284;unknown;control;2021-03-21 18:45:00+00:00;0.579;0.252;0.327
5657284;unknown;control;2021-03-21 19:00:00+00:00;0.33;0.129;0.201
5657284;unknown;control;2021-03-21 19:15:00+00:00;0.982;0.773;0.209
5657284;unknown;control;2021-03-21 19:30:00+00:00;0.228;0.008;0.22
5657284;unknown;control;2021-03-21 19:45:00+00:00;0.975;0.764;0.211
5657284;unknown;control;2021-03-21 20:00:00+00:00;0.315;0.137;0.178
5657284;unknown;control;2021-03-21 20:15:00+00:00;0.391;0.209;0.182
5657284;unknown;control;2021-03-21 20:30:00+00:00;1.142;0.779;0.363
5657284;unknown;control;2021-03-21 20:45:00+00:00;0.238;0.008;0.23
5657284;unknown;control;2021-03-21 21:00:00+00:00;0.773;0.598;0.175
5657284;unknown;control;2021-03-21 21:15:00+00:00;0.189;0.008;0.181
5657284;unknown;control;2021-03-21 21:30:00+00:00;0.696;0.514;0.182
5657284;unknown;control;2021-03-21 21:45:00+00:00;0.363;0.192;0.171
5657284;unknown;control;2021-03-21 22:00:00+00:00;0.279;0.123;0.156
5657284;unknown;control;2021-03-21 22:15:00+00:00;0.781;0.6;0.181
5657284;unknown;control;2021-03-21 22:30:00+00:00;0.211;0.008;0.203
5657284;unknown;control;2021-03-21 22:45:00+00:00;2.229;0.729;1.5
5657284;unknown;control;2021-03-21 23:00:00+00:00;1.522;0.008;1.514
5657284;unknown;control;2021-03-21 23:15:00+00:00;2.057;0.52;1.537
5657284;unknown;control;2021-03-21 23:30:00+00:00;1.753;0.228;1.525
5657284;unknown;control;2021-03-21 23:45:00+00:00;1.644;0.126;1.518
5657284;unknown;control;2021-03-22 00:00:00+00:00;2.124;0.609;1.515
